dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:17.9,16.785,0.158,235
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:18.6,16.614,0.159,235
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,FALSE,40:19.3,16.785,0.159,235
go_to_pick_down,blue,TRUE,FALSE,go_to_pick_down,FALSE,40:20.7,16.899,0.159,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,TRUE,40:21.4,16.899,0.157,236.8
go_to_pick_up,blue,TRUE,FALSE,go_to_pick_up,TRUE,40:22.8,23.051,0.157,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,40:23.4,23.051,0.209,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,40:24.9,22.158,0.203,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,TRUE,40:25.6,22.234,0.203,235
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,TRUE,40:26.3,22.121,0.203,236.8
go_to_color_detect_down,blue,TRUE,FALSE,go_to_color_detect_down,TRUE,40:27.7,21.513,0.199,236.8
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,FALSE,40:28.4,21.57,0.199,235
go_to_color_detect_up,blue,TRUE,FALSE,go_to_color_detect_up,FALSE,40:29.8,19.101,0.17,235
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:30.5,17.089,0.17,236.8
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:31.9,16.405,0.156,236.8
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:32.6,16.405,0.156,235
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:33.3,16.348,0.156,235
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:34.7,16.424,0.157,235
detecting_color,blue,FALSE,FALSE,detecting_color,FALSE,40:35.4,16.443,0.157,235
go_to_color_detect_down,none,TRUE,FALSE,go_to_color_detect_down,FALSE,40:36.8,16.386,0.157,235
go_to_color_detect_down,none,TRUE,FALSE,go_to_color_detect_down,FALSE,40:37.5,16.386,0.157,235
go_to_color_detect_up,none,TRUE,FALSE,go_to_color_detect_up,TRUE,40:38.9,16.291,0.155,236.8
go_to_color_detect_up,none,TRUE,FALSE,go_to_color_detect_up,TRUE,40:39.6,16.291,0.155,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,TRUE,40:40.3,22.576,0.206,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,TRUE,40:41.7,21.836,0.206,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,TRUE,40:42.6,22.102,0.202,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,TRUE,40:43.3,22.102,0.202,236.8
go_to_drop_down,none,TRUE,FALSE,go_to_drop_down,TRUE,40:44.7,22.045,0.199,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,FALSE,40:45.4,21.627,0.199,236.8
go_to_drop_up,none,TRUE,FALSE,go_to_drop_up,FALSE,40:46.8,18.323,0.157,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:47.5,16.633,0.157,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:48.9,16.234,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:49.6,16.234,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:50.3,16.5,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:51.7,16.405,0.156,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:52.4,16.367,0.156,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:53.8,16.329,0.154,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:54.5,16.329,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:55.9,16.443,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:55.9,16.443,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:57.9,16.538,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:58.6,16.405,0.153,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,40:59.3,16.405,0.153,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:00.7,16.481,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:01.4,16.557,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:02.8,16.5,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:03.5,16.538,0.154,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:04.3,16.538,0.154,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:05.7,16.538,0.155,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:06.4,16.348,0.155,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:07.8,16.5,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:08.5,16.462,0.154,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:09.9,16.557,0.155,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:09.9,16.557,0.155,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:11.7,16.462,0.153,235
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:12.4,16.5,0.153,236.8
go_to_drop_up,none,FALSE,FALSE,go_to_drop_up,FALSE,41:13.8,16.443,0.155,236.8
